# DDL
CREATE DATABASE air
pm,city=Beijing humidity=18.0,pressure=1013.0,temperature=23.0,wind_direction="SE",wind_speed=10.73,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362338
pm,city=Beijing humidity=21.0,pressure=1013.0,temperature=21.0,wind_direction="SE",wind_speed=14.75,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362339
pm,city=Beijing humidity=24.0,pressure=1013.0,temperature=19.0,wind_direction="SE",wind_speed=17.88,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362340
pm,city=Beijing humidity=27.0,pressure=1014.0,temperature=19.0,wind_direction="SE",wind_speed=21.01,precipitation=0.0,cumulative_precipitation=0.0,pm=45.0 362341
pm,city=Beijing humidity=31.0,pressure=1014.0,temperature=18.0,wind_direction="SE",wind_speed=24.14,precipitation=0.0,cumulative_precipitation=0.0,pm=57.0 362342
pm,city=Beijing humidity=36.0,pressure=1014.0,temperature=18.0,wind_direction="SE",wind_speed=27.27,precipitation=0.0,cumulative_precipitation=0.0,pm=68.0 362343
pm,city=Beijing humidity=41.0,pressure=1014.0,temperature=17.0,wind_direction="SE",wind_speed=31.29,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 362344
pm,city=Beijing humidity=44.0,pressure=1013.0,temperature=16.0,wind_direction="SE",wind_speed=33.08,precipitation=0.0,cumulative_precipitation=0.0,pm=65.0 362345
pm,city=Beijing humidity=47.0,pressure=1013.0,temperature=15.0,wind_direction="SE",wind_speed=36.21,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 362346
pm,city=Beijing humidity=47.0,pressure=1012.0,temperature=15.0,wind_direction="SE",wind_speed=38.0,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 362347
pm,city=Beijing humidity=51.0,pressure=1012.0,temperature=15.0,wind_direction="SE",wind_speed=39.79,precipitation=0.0,cumulative_precipitation=0.0,pm=81.0 362348
pm,city=Beijing humidity=58.0,pressure=1012.0,temperature=14.0,wind_direction="SE",wind_speed=41.58,precipitation=0.0,cumulative_precipitation=0.0,pm=93.0 362349
pm,city=Beijing humidity=54.0,pressure=1012.0,temperature=15.0,wind_direction="SE",wind_speed=44.71,precipitation=0.0,cumulative_precipitation=0.0,pm=81.0 362350
pm,city=Beijing humidity=51.0,pressure=1013.0,temperature=16.0,wind_direction="SE",wind_speed=48.73,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 362351
pm,city=Beijing humidity=62.0,pressure=1013.0,temperature=15.0,wind_direction="SE",wind_speed=51.86,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362352
pm,city=Beijing humidity=55.0,pressure=1013.0,temperature=16.0,wind_direction="SE",wind_speed=55.88,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 362353
pm,city=Beijing humidity=58.0,pressure=1013.0,temperature=15.0,wind_direction="SE",wind_speed=59.9,precipitation=0.0,cumulative_precipitation=0.0,pm=42.0 362354
pm,city=Beijing humidity=55.0,pressure=1013.0,temperature=16.0,wind_direction="SE",wind_speed=63.92,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362355
pm,city=Beijing humidity=48.0,pressure=1012.0,temperature=17.0,wind_direction="SE",wind_speed=67.05,precipitation=0.0,cumulative_precipitation=0.0,pm=55.0 362356
pm,city=Beijing humidity=55.0,pressure=1011.0,temperature=16.0,wind_direction="SE",wind_speed=71.97,precipitation=0.0,cumulative_precipitation=0.0,pm=48.0 362357
pm,city=Beijing humidity=58.0,pressure=1009.0,temperature=16.0,wind_direction="SE",wind_speed=75.1,precipitation=0.0,cumulative_precipitation=0.0,pm=53.0 362358
pm,city=Beijing humidity=62.0,pressure=1008.0,temperature=15.0,wind_direction="SE",wind_speed=78.23,precipitation=0.0,cumulative_precipitation=0.0,pm=43.0 362359
pm,city=Beijing humidity=67.0,pressure=1007.0,temperature=15.0,wind_direction="SE",wind_speed=81.36,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 362360
pm,city=Beijing humidity=67.0,pressure=1007.0,temperature=15.0,wind_direction="SE",wind_speed=83.15,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 362361
pm,city=Beijing humidity=67.0,pressure=1007.0,temperature=14.0,wind_direction="SE",wind_speed=84.94,precipitation=0.1,cumulative_precipitation=0.1,pm=63.0 362362
pm,city=Beijing humidity=82.0,pressure=1007.0,temperature=14.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=80.0 362363
pm,city=Beijing humidity=93.0,pressure=1006.0,temperature=12.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=95.0 362364
pm,city=Beijing humidity=76.0,pressure=1007.0,temperature=14.0,wind_direction="SE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=93.0 362365
pm,city=Beijing humidity=76.0,pressure=1006.0,temperature=13.0,wind_direction="SE",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=94.0 362366
pm,city=Beijing humidity=87.0,pressure=1006.0,temperature=11.0,wind_direction="SE",wind_speed=6.7,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 362367
pm,city=Beijing humidity=81.0,pressure=1005.0,temperature=12.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=110.0 362368
pm,city=Beijing humidity=71.0,pressure=1004.0,temperature=13.0,wind_direction="cv",wind_speed=1.78,precipitation=1.2,cumulative_precipitation=1.2,pm=113.0 362369
pm,city=Beijing humidity=87.0,pressure=1003.0,temperature=12.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=107.0 362370
pm,city=Beijing humidity=93.0,pressure=1003.0,temperature=11.0,wind_direction="cv",wind_speed=3.12,precipitation=2.8,cumulative_precipitation=2.8,pm=114.0 362371
pm,city=Beijing humidity=87.0,pressure=1002.0,temperature=12.0,wind_direction="NW",wind_speed=1.79,precipitation=0.8,cumulative_precipitation=3.6,pm=123.0 362372
pm,city=Beijing humidity=93.0,pressure=1001.0,temperature=11.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=130.0 362373
pm,city=Beijing humidity=87.0,pressure=1001.0,temperature=12.0,wind_direction="SE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=136.0 362374
pm,city=Beijing humidity=93.0,pressure=1001.0,temperature=12.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=147.0 362375
pm,city=Beijing humidity=93.0,pressure=1001.0,temperature=13.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=148.0 362376
pm,city=Beijing humidity=87.0,pressure=1001.0,temperature=14.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=168.0 362377
pm,city=Beijing humidity=82.0,pressure=1002.0,temperature=15.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=201.0 362378
pm,city=Beijing humidity=67.0,pressure=1002.0,temperature=17.0,wind_direction="cv",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=188.0 362379
pm,city=Beijing humidity=63.0,pressure=1002.0,temperature=18.0,wind_direction="cv",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=150.0 362380
pm,city=Beijing humidity=49.0,pressure=1001.0,temperature=21.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=118.0 362381
pm,city=Beijing humidity=17.0,pressure=1001.0,temperature=23.0,wind_direction="NW",wind_speed=12.96,precipitation=0.0,cumulative_precipitation=0.0,pm=84.0 362382
pm,city=Beijing humidity=13.0,pressure=1001.0,temperature=23.0,wind_direction="NW",wind_speed=22.79,precipitation=0.0,cumulative_precipitation=0.0,pm=59.0 362383
pm,city=Beijing humidity=13.0,pressure=1001.0,temperature=23.0,wind_direction="NW",wind_speed=30.84,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 362384
pm,city=Beijing humidity=12.0,pressure=1001.0,temperature=23.0,wind_direction="NW",wind_speed=38.89,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362385
pm,city=Beijing humidity=13.0,pressure=1001.0,temperature=22.0,wind_direction="NW",wind_speed=44.7,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362386
pm,city=Beijing humidity=34.0,pressure=1002.0,temperature=18.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362387
pm,city=Beijing humidity=36.0,pressure=1003.0,temperature=16.0,wind_direction="SE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=95.0 362388
pm,city=Beijing humidity=38.0,pressure=1003.0,temperature=15.0,wind_direction="SE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 362389
pm,city=Beijing humidity=29.0,pressure=1004.0,temperature=17.0,wind_direction="SE",wind_speed=6.71,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 362390
pm,city=Beijing humidity=38.0,pressure=1004.0,temperature=14.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=97.0 362391
pm,city=Beijing humidity=57.0,pressure=1004.0,temperature=12.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=110.0 362392
pm,city=Beijing humidity=66.0,pressure=1004.0,temperature=10.0,wind_direction="cv",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=111.0 362393
pm,city=Beijing humidity=61.0,pressure=1003.0,temperature=10.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 362394
pm,city=Beijing humidity=61.0,pressure=1003.0,temperature=10.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=97.0 362395
pm,city=Beijing humidity=70.0,pressure=1003.0,temperature=8.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=86.0 362396
pm,city=Beijing humidity=53.0,pressure=1003.0,temperature=11.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 362397
pm,city=Beijing humidity=70.0,pressure=1003.0,temperature=9.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=60.0 362398
pm,city=Beijing humidity=54.0,pressure=1003.0,temperature=13.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=55.0 362399
pm,city=Beijing humidity=26.0,pressure=1003.0,temperature=20.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362400
pm,city=Beijing humidity=24.0,pressure=1003.0,temperature=21.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=33.0 362401
pm,city=Beijing humidity=17.0,pressure=1004.0,temperature=22.0,wind_direction="NW",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=34.0 362402
pm,city=Beijing humidity=16.0,pressure=1003.0,temperature=23.0,wind_direction="NW",wind_speed=18.77,precipitation=0.0,cumulative_precipitation=0.0,pm=34.0 362403
pm,city=Beijing humidity=14.0,pressure=1003.0,temperature=24.0,wind_direction="NW",wind_speed=29.95,precipitation=0.0,cumulative_precipitation=0.0,pm=37.0 362404
pm,city=Beijing humidity=13.0,pressure=1002.0,temperature=25.0,wind_direction="NW",wind_speed=39.78,precipitation=0.0,cumulative_precipitation=0.0,pm=38.0 362405
pm,city=Beijing humidity=12.0,pressure=1001.0,temperature=26.0,wind_direction="NW",wind_speed=50.96,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362406
pm,city=Beijing humidity=12.0,pressure=1001.0,temperature=26.0,wind_direction="NW",wind_speed=63.03,precipitation=0.0,cumulative_precipitation=0.0,pm=30.0 362407
pm,city=Beijing humidity=11.0,pressure=1000.0,temperature=27.0,wind_direction="NW",wind_speed=72.86,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 362408
pm,city=Beijing humidity=13.0,pressure=1000.0,temperature=26.0,wind_direction="NW",wind_speed=81.8,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 362409
pm,city=Beijing humidity=20.0,pressure=1001.0,temperature=23.0,wind_direction="NW",wind_speed=86.72,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362410
pm,city=Beijing humidity=23.0,pressure=1001.0,temperature=22.0,wind_direction="NW",wind_speed=89.85,precipitation=0.0,cumulative_precipitation=0.0,pm=37.0 362411
pm,city=Beijing humidity=32.0,pressure=1002.0,temperature=19.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=43.0 362412
pm,city=Beijing humidity=36.0,pressure=1004.0,temperature=18.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=30.0 362413
pm,city=Beijing humidity=39.0,pressure=1004.0,temperature=17.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 362414
pm,city=Beijing humidity=44.0,pressure=1004.0,temperature=16.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 362415
pm,city=Beijing humidity=51.0,pressure=1005.0,temperature=16.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=46.0 362416
pm,city=Beijing humidity=58.0,pressure=1005.0,temperature=13.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=30.0 362417
pm,city=Beijing humidity=50.0,pressure=1005.0,temperature=14.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362418
pm,city=Beijing humidity=62.0,pressure=1006.0,temperature=12.0,wind_direction="NW",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 362419
pm,city=Beijing humidity=54.0,pressure=1006.0,temperature=13.0,wind_direction="NW",wind_speed=10.28,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 362420
pm,city=Beijing humidity=54.0,pressure=1007.0,temperature=13.0,wind_direction="NW",wind_speed=13.41,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 362421
pm,city=Beijing humidity=44.0,pressure=1007.0,temperature=16.0,wind_direction="NW",wind_speed=18.33,precipitation=0.0,cumulative_precipitation=0.0,pm=15.0 362422
pm,city=Beijing humidity=45.0,pressure=1008.0,temperature=17.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362423
pm,city=Beijing humidity=39.0,pressure=1009.0,temperature=19.0,wind_direction="NW",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 362424
pm,city=Beijing humidity=35.0,pressure=1009.0,temperature=21.0,wind_direction="NW",wind_speed=8.04,precipitation=0.0,cumulative_precipitation=0.0 362425
pm,city=Beijing humidity=30.0,pressure=1009.0,temperature=22.0,wind_direction="NE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362426
pm,city=Beijing humidity=26.0,pressure=1009.0,temperature=23.0,wind_direction="cv",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=14.0 362427
pm,city=Beijing humidity=25.0,pressure=1008.0,temperature=24.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362428
pm,city=Beijing humidity=22.0,pressure=1007.0,temperature=25.0,wind_direction="cv",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362429
pm,city=Beijing humidity=22.0,pressure=1006.0,temperature=26.0,wind_direction="cv",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362430
pm,city=Beijing humidity=24.0,pressure=1006.0,temperature=26.0,wind_direction="SE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=45.0 362431
pm,city=Beijing humidity=22.0,pressure=1006.0,temperature=26.0,wind_direction="SE",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=46.0 362432
pm,city=Beijing humidity=25.0,pressure=1006.0,temperature=25.0,wind_direction="SE",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=48.0 362433
pm,city=Beijing humidity=27.0,pressure=1007.0,temperature=24.0,wind_direction="SE",wind_speed=12.07,precipitation=0.0,cumulative_precipitation=0.0,pm=47.0 362434
pm,city=Beijing humidity=26.0,pressure=1007.0,temperature=23.0,wind_direction="SE",wind_speed=16.99,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362435
pm,city=Beijing humidity=32.0,pressure=1008.0,temperature=21.0,wind_direction="SE",wind_speed=20.12,precipitation=0.0,cumulative_precipitation=0.0,pm=53.0 362436
pm,city=Beijing humidity=37.0,pressure=1009.0,temperature=20.0,wind_direction="SE",wind_speed=23.25,precipitation=0.0,cumulative_precipitation=0.0,pm=55.0 362437
pm,city=Beijing humidity=42.0,pressure=1010.0,temperature=18.0,wind_direction="SE",wind_speed=25.04,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 362438
pm,city=Beijing humidity=39.0,pressure=1011.0,temperature=19.0,wind_direction="SE",wind_speed=29.06,precipitation=0.0,cumulative_precipitation=0.0,pm=69.0 362439
pm,city=Beijing humidity=55.0,pressure=1012.0,temperature=16.0,wind_direction="SE",wind_speed=33.08,precipitation=0.0,cumulative_precipitation=0.0,pm=80.0 362440
pm,city=Beijing humidity=58.0,pressure=1012.0,temperature=15.0,wind_direction="SE",wind_speed=37.1,precipitation=0.0,cumulative_precipitation=0.0,pm=88.0 362441
pm,city=Beijing humidity=58.0,pressure=1012.0,temperature=15.0,wind_direction="SE",wind_speed=38.89,precipitation=0.0,cumulative_precipitation=0.0,pm=62.0 362442
pm,city=Beijing humidity=58.0,pressure=1012.0,temperature=14.0,wind_direction="SE",wind_speed=40.68,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 362443
pm,city=Beijing humidity=58.0,pressure=1012.0,temperature=14.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=66.0 362444
pm,city=Beijing humidity=58.0,pressure=1013.0,temperature=14.0,wind_direction="SE",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=64.0 362445
pm,city=Beijing humidity=58.0,pressure=1013.0,temperature=14.0,wind_direction="SE",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 362446
pm,city=Beijing humidity=58.0,pressure=1013.0,temperature=15.0,wind_direction="SE",wind_speed=2.67,precipitation=0.0,cumulative_precipitation=0.0,pm=82.0 362447
pm,city=Beijing humidity=48.0,pressure=1013.0,temperature=18.0,wind_direction="SE",wind_speed=5.8,precipitation=0.0,cumulative_precipitation=0.0,pm=80.0 362448
pm,city=Beijing humidity=42.0,pressure=1013.0,temperature=19.0,wind_direction="SE",wind_speed=7.59,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362449
pm,city=Beijing humidity=37.0,pressure=1012.0,temperature=21.0,wind_direction="SE",wind_speed=9.38,precipitation=0.0,cumulative_precipitation=0.0,pm=54.0 362450
pm,city=Beijing humidity=32.0,pressure=1011.0,temperature=22.0,wind_direction="SE",wind_speed=13.4,precipitation=0.0,cumulative_precipitation=0.0,pm=59.0 362451
pm,city=Beijing humidity=42.0,pressure=1010.0,temperature=20.0,wind_direction="SE",wind_speed=17.42,precipitation=0.0,cumulative_precipitation=0.0,pm=53.0 362452
pm,city=Beijing humidity=37.0,pressure=1010.0,temperature=20.0,wind_direction="SE",wind_speed=22.34,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362453
pm,city=Beijing humidity=39.0,pressure=1009.0,temperature=20.0,wind_direction="SE",wind_speed=25.47,precipitation=1.8,cumulative_precipitation=1.8,pm=40.0 362454
pm,city=Beijing humidity=67.0,pressure=1009.0,temperature=15.0,wind_direction="SE",wind_speed=29.49,precipitation=1.6,cumulative_precipitation=3.4,pm=42.0 362455
pm,city=Beijing humidity=82.0,pressure=1009.0,temperature=14.0,wind_direction="SE",wind_speed=31.28,precipitation=0.6,cumulative_precipitation=4.0,pm=46.0 362456
pm,city=Beijing humidity=87.0,pressure=1008.0,temperature=13.0,wind_direction="cv",wind_speed=0.89,precipitation=1.8,cumulative_precipitation=5.8,pm=44.0 362457
pm,city=Beijing humidity=87.0,pressure=1008.0,temperature=13.0,wind_direction="NW",wind_speed=4.92,precipitation=2.5,cumulative_precipitation=8.3,pm=41.0 362458
pm,city=Beijing humidity=87.0,pressure=1008.0,temperature=13.0,wind_direction="NW",wind_speed=8.05,precipitation=4.8,cumulative_precipitation=13.1,pm=58.0 362459
pm,city=Beijing humidity=100.0,pressure=1007.0,temperature=12.0,wind_direction="NE",wind_speed=1.79,precipitation=1.9,cumulative_precipitation=15.0,pm=63.0 362460
pm,city=Beijing humidity=100.0,pressure=1007.0,temperature=12.0,wind_direction="cv",wind_speed=0.89,precipitation=0.3,cumulative_precipitation=15.3,pm=65.0 362461
pm,city=Beijing humidity=100.0,pressure=1007.0,temperature=12.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=61.0 362462
pm,city=Beijing humidity=93.0,pressure=1007.0,temperature=13.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=76.0 362463
pm,city=Beijing humidity=93.0,pressure=1006.0,temperature=13.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=78.0 362464
pm,city=Beijing humidity=93.0,pressure=1005.0,temperature=13.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=74.0 362465
pm,city=Beijing humidity=93.0,pressure=1003.0,temperature=12.0,wind_direction="NW",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=78.0 362466
pm,city=Beijing humidity=100.0,pressure=1004.0,temperature=12.0,wind_direction="NW",wind_speed=4.47,precipitation=0.0,cumulative_precipitation=0.0,pm=83.0 362467
pm,city=Beijing humidity=93.0,pressure=1004.0,temperature=12.0,wind_direction="NW",wind_speed=5.36,precipitation=0.0,cumulative_precipitation=0.0,pm=79.0 362468
pm,city=Beijing humidity=93.0,pressure=1005.0,temperature=12.0,wind_direction="NW",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=88.0 362469
pm,city=Beijing humidity=93.0,pressure=1005.0,temperature=13.0,wind_direction="NW",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=82.0 362470
pm,city=Beijing humidity=93.0,pressure=1005.0,temperature=13.0,wind_direction="NW",wind_speed=10.73,precipitation=0.0,cumulative_precipitation=0.0,pm=84.0 362471
pm,city=Beijing humidity=87.0,pressure=1006.0,temperature=15.0,wind_direction="NW",wind_speed=14.75,precipitation=0.0,cumulative_precipitation=0.0,pm=94.0 362472
pm,city=Beijing humidity=77.0,pressure=1006.0,temperature=17.0,wind_direction="NW",wind_speed=16.54,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 362473
pm,city=Beijing humidity=60.0,pressure=1006.0,temperature=21.0,wind_direction="NW",wind_speed=18.33,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 362474
pm,city=Beijing humidity=46.0,pressure=1006.0,temperature=24.0,wind_direction="NW",wind_speed=21.46,precipitation=0.0,cumulative_precipitation=0.0,pm=33.0 362475
pm,city=Beijing humidity=38.0,pressure=1006.0,temperature=24.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=38.0 362476
pm,city=Beijing humidity=36.0,pressure=1005.0,temperature=25.0,wind_direction="cv",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362477
pm,city=Beijing humidity=31.0,pressure=1005.0,temperature=25.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=19.0 362478
pm,city=Beijing humidity=38.0,pressure=1005.0,temperature=24.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 362479
pm,city=Beijing humidity=25.0,pressure=1006.0,temperature=25.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362480
pm,city=Beijing humidity=23.0,pressure=1006.0,temperature=24.0,wind_direction="NW",wind_speed=10.28,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362481
pm,city=Beijing humidity=20.0,pressure=1007.0,temperature=23.0,wind_direction="NW",wind_speed=15.2,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362482
pm,city=Beijing humidity=23.0,pressure=1007.0,temperature=23.0,wind_direction="NW",wind_speed=21.01,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 362483
pm,city=Beijing humidity=23.0,pressure=1008.0,temperature=22.0,wind_direction="NW",wind_speed=25.03,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362484
pm,city=Beijing humidity=26.0,pressure=1009.0,temperature=21.0,wind_direction="NW",wind_speed=29.95,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362485
pm,city=Beijing humidity=30.0,pressure=1009.0,temperature=21.0,wind_direction="NW",wind_speed=33.97,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362486
pm,city=Beijing humidity=32.0,pressure=1009.0,temperature=20.0,wind_direction="NW",wind_speed=37.99,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 362487
pm,city=Beijing humidity=34.0,pressure=1009.0,temperature=19.0,wind_direction="NW",wind_speed=42.91,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 362488
pm,city=Beijing humidity=32.0,pressure=1009.0,temperature=20.0,wind_direction="NW",wind_speed=46.93,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362489
pm,city=Beijing humidity=39.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=48.72,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362490
pm,city=Beijing humidity=67.0,pressure=1008.0,temperature=15.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362491
pm,city=Beijing humidity=58.0,pressure=1008.0,temperature=15.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362492
pm,city=Beijing humidity=62.0,pressure=1009.0,temperature=12.0,wind_direction="NW",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=33.0 362493
pm,city=Beijing humidity=62.0,pressure=1009.0,temperature=14.0,wind_direction="NW",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362494
pm,city=Beijing humidity=55.0,pressure=1010.0,temperature=16.0,wind_direction="NW",wind_speed=8.05,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 362495
pm,city=Beijing humidity=39.0,pressure=1009.0,temperature=19.0,wind_direction="NW",wind_speed=12.07,precipitation=0.0,cumulative_precipitation=0.0,pm=76.0 362496
pm,city=Beijing humidity=32.0,pressure=1009.0,temperature=21.0,wind_direction="NW",wind_speed=15.2,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362497
pm,city=Beijing humidity=28.0,pressure=1009.0,temperature=23.0,wind_direction="NE",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362498
pm,city=Beijing humidity=19.0,pressure=1009.0,temperature=25.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 362499
